192;-122.7800735;45.5072574
331;-122.7844976;45.5106411
163;-122.7568354;45.5055002
150;-122.7544140;45.5033023
187;-122.7843146;45.5097974
221;-122.7900284;45.5072689
65;-122.7618276;45.5194731
286;-122.7608316;45.5065492
196;-122.7483722;45.5194831
25;-122.7647476;45.5195515
499;-122.7666815;45.5012732
89;-122.7776344;45.5068655
181;-122.7909539;45.5050980
182;-122.7918148;45.5047134
328;-122.7792131;45.5159774
353;-122.7806790;45.5062095
285;-122.7608336;45.5066937
324;-122.7609487;45.5064889
350;-122.7842773;45.5079707
108;-122.7847212;45.5063193
326;-122.7607063;45.5064997
322;-122.7762104;45.5203768
261;-122.7441580;45.5080764
116;-122.7696784;45.5208524
228;-122.7875832;45.5033142
251;-122.7911891;45.4988074
264;-122.7676308;45.5208227
76;-122.7665791;45.5208133
379;-122.7776692;45.5186806
172;-122.7791273;45.5035011
227;-122.7789708;45.5067158
445;-122.7915093;45.5185055
171;-122.7772494;45.5037561
170;-122.7770056;45.5039304
462;-122.7655328;45.5208308
169;-122.7731471;45.5041258
168;-122.7727450;45.5041284
335;-122.7909229;45.5193678
492;-122.7762233;45.5068631
440;-122.7868051;45.5181646
422;-122.7718289;45.5187391
461;-122.7718274;45.5183411
238;-122.7908966;45.5040691
336;-122.7895967;45.5193739
239;-122.7903979;45.5039423
338;-122.7867830;45.5190475
262;-122.7912804;45.4954439
213;-122.7831843;45.5204822
339;-122.7854698;45.5189825
337;-122.7872560;45.5190612
223;-122.7866311;45.5082789
165;-122.7571798;45.5054843
216;-122.7870889;45.5221705
90;-122.7783898;45.5066480
403;-122.7699998;45.5035239
123;-122.7798589;45.5088060
429;-122.7885688;45.5124472
515;-122.7917272;45.5259187
186;-122.7580180;45.5206070
433;-122.7868066;45.5185251
400;-122.7865042;45.5170987
222;-122.7570106;45.5033765
464;-122.7767111;45.5231472
4;-122.7885148;45.5141449
82;-122.7847459;45.5032032
138;-122.7774672;45.5217791
484;-122.7620444;45.5080085
235;-122.7615144;45.5078753
166;-122.7604028;45.5039031
48;-122.7815116;45.5192108
49;-122.7819743;45.5192091
348;-122.7834097;45.5155726
50;-122.7827634;45.5192105
246;-122.7917437;45.4993026
60;-122.7905834;45.5076613
36;-122.7910980;45.5080346
556;-122.7675276;45.5253127
436;-122.7686457;45.5208307
474;-122.7826277;45.5154129
106;-122.7696517;45.5062836
295;-122.7721000;45.5068769
550;-122.7480284;45.5065799
61;-122.7911092;45.5083629
119;-122.7505477;45.5152210
535;-122.7516409;45.5000226
167;-122.7786866;45.5087200
117;-122.7517217;45.5133706
7;-122.7853142;45.5050106
6;-122.7861959;45.5032467
260;-122.7774767;45.5082639
118;-122.7511600;45.5149376
219;-122.7456605;45.5067447
342;-122.7909176;45.5189069
56;-122.7501633;45.5047778
489;-122.7504508;45.5058155
275;-122.7483014;45.5177879
63;-122.7559431;45.5035902
207;-122.7483839;45.4998054
398;-122.7854695;45.5184838
414;-122.7855230;45.5018609
329;-122.7801954;45.5073168
327;-122.7808319;45.5062828
159;-122.7584755;45.5054384
463;-122.7669713;45.5054057
204;-122.7904804;45.5049789
313;-122.7503423;45.5164677
371;-122.7547142;45.5058108
475;-122.7623268;45.5124534
203;-122.7645538;45.5144006
376;-122.7491795;45.5065459
266;-122.7826506;45.5012736
390;-122.7856043;45.5012809
77;-122.7670111;45.5220613
1;-122.7868080;45.5063586
311;-122.7859274;45.5058835
270;-122.7741542;45.5013991
271;-122.7753090;45.5014052
312;-122.7872724;45.5069278
86;-122.7525488;45.5131317
549;-122.7489402;45.5120229
279;-122.7504187;45.5120329
525;-122.7527858;45.5153986
54;-122.7493403;45.5068692
147;-122.7527974;45.5131357
136;-122.7589362;45.5038631
137;-122.7589414;45.5033188
496;-122.7692296;45.5001693
296;-122.7762818;45.5078463
444;-122.7896017;45.5184873
307;-122.7781680;45.5114034
34;-122.7946820;45.5094056
111;-122.7789465;45.5046166
112;-122.7800634;45.5046945
545;-122.8131467;45.5097471
471;-122.7483799;45.5170773
14;-122.7705912;45.5088032
83;-122.7877077;45.5016488
20;-122.7631589;45.5171452
66;-122.7622616;45.5175706
39;-122.7646211;45.5163775
530;-122.7733940;45.5201422
64;-122.7625185;45.5166960
347;-122.7798535;45.5137462
382;-122.7772304;45.5087876
299;-122.7771628;45.5057714
38;-122.7645967;45.5176752
26;-122.7646531;45.5178287
19;-122.7628607;45.5178416
75;-122.7665847;45.5195571
22;-122.7507323;45.4993959
533;-122.7549124;45.5023347
366;-122.7943431;45.5135001
198;-122.7785400;45.5072831
283;-122.7512785;45.5128705
85;-122.7521564;45.5131423
3;-122.7845438;45.5125719
346;-122.7655058;45.5150966
102;-122.7753000;45.5201673
224;-122.7552433;45.5180363
378;-122.7754671;45.5192196
439;-122.7792047;45.5153723
40;-122.7501544;45.5028585
28;-122.7584749;45.5060477
133;-122.7739856;45.5183058
128;-122.7909246;45.5006043
546;-122.7795027;45.4937789
130;-122.7729189;45.5187501
131;-122.7729201;45.5183365
95;-122.7927964;45.5136880
466;-122.7774356;45.5207475
101;-122.7799340;45.5173594
468;-122.7773942;45.5205267
287;-122.7640478;45.5063078
206;-122.7494386;45.5010995
467;-122.7774032;45.5195778
288;-122.7614216;45.5063638
497;-122.7491291;45.5063013
174;-122.7491594;45.5063776
11;-122.7714550;45.5065743
240;-122.7615449;45.5100878
122;-122.7815420;45.5094055
243;-122.7583903;45.5077167
93;-122.7782104;45.5084135
255;-122.7696220;45.5159528
452;-122.7491691;45.5213894
129;-122.8030968;45.5071509
134;-122.7738986;45.5187514
244;-122.7608394;45.5071171
2;-122.7884536;45.5057647
135;-122.7740475;45.5192301
411;-122.7592528;45.5077823
220;-122.7905380;45.5089267
132;-122.7741794;45.5187524
330;-122.7788065;45.5086008
302;-122.7466929;45.5056835
242;-122.7794537;45.5060846
317;-122.7774334;45.5159684
208;-122.7754357;45.5099628
325;-122.7609532;45.5064343
334;-122.7830966;45.5210310
173;-122.7491826;45.5064359
263;-122.7873158;45.5016323
27;-122.7607185;45.5063994
57;-122.7518936;45.5057983
423;-122.7754611;45.5187571
59;-122.7671262;45.5163495
531;-122.7593397;45.5048875
529;-122.7947729;45.5129577
58;-122.7664217;45.5162219
424;-122.7754655;45.5183476
451;-122.7542000;45.5216600
188;-122.7869337;45.5100633
185;-122.7593420;45.5195760
124;-122.7909805;45.5124516
225;-122.7574041;45.5170492
345;-122.7647662;45.5153100
340;-122.7618400;45.5153211
459;-122.7747762;45.5173459
233;-122.7835007;45.5089946
81;-122.7808036;45.5057510
178;-122.7562301;45.5210358
354;-122.7796731;45.5057932
352;-122.7747224;45.5130364
229;-122.7886607;45.5038242
524;-122.7880447;45.5051462
425;-122.7776677;45.5183497
115;-122.7696442;45.5195716
281;-122.7475524;45.5111700
427;-122.7819944;45.5182445
399;-122.7854511;45.5182533
428;-122.7843977;45.5182502
426;-122.7793473;45.5188809
146;-122.7717233;45.5195781
145;-122.7707413;45.5195794
298;-122.7458270;45.5038861
254;-122.7685130;45.5067792
401;-122.7498590;45.5158657
441;-122.7638237;45.5050121
282;-122.7727053;45.5090733
290;-122.7478978;45.5022808
455;-122.7655272;45.5050887
470;-122.7647464;45.5050834
62;-122.7561845;45.5030785
226;-122.7715494;45.5223012
472;-122.7753211;45.5006180
292;-122.7491464;45.5034155
473;-122.7784608;45.5006027
259;-122.7877869;45.5191909
