308;-122.7948217;45.5352862
727;-122.8097367;45.5259740
1204;-122.8138049;45.4934140
1963;-122.7697922;45.4996043
2066;-122.7665989;45.4987891
2002;-122.7651270;45.5357740
1355;-122.8078799;45.4926962
1487;-122.8110173;45.5280346
1272;-122.8130963;45.5280393
1728;-122.8091571;45.5280288
87;-122.7894385;45.4969321
2063;-122.7335980;45.4998280
1334;-122.7742485;45.5224101
1493;-122.7649486;45.5320792
1681;-122.7830057;45.5326326
1494;-122.7651701;45.5319613
719;-122.7608336;45.5066937
1058;-122.7826060;45.4902210
813;-122.7842773;45.5079707
809;-122.7882139;45.5332354
808;-122.7881998;45.5335706
399;-122.7521563;45.4967076
396;-122.7531809;45.4982532
260;-122.7847212;45.5063193
395;-122.7520754;45.4980377
427;-122.7911891;45.4988074
454;-122.7771769;45.5287523
41;-122.7772125;45.5279983
1682;-122.7832189;45.5329357
1393;-122.7896393;45.5313852
232;-122.7608309;45.4956891
874;-122.7928260;45.5290463
146;-122.7440287;45.5346251
1177;-122.7767340;45.5298786
996;-122.7718289;45.5187391
1988;-122.7718274;45.5183411
799;-122.7970871;45.5326022
156;-122.8024173;45.4910563
798;-122.7947544;45.5325687
655;-122.7912804;45.4954439
1944;-122.7910667;45.4987814
1696;-122.7831843;45.5204822
1698;-122.7870889;45.5221705
1166;-122.7939620;45.5290594
555;-122.7570106;45.5033765
1066;-122.7767111;45.5231472
1065;-122.7774672;45.5217791
1147;-122.7620444;45.5080085
1146;-122.7615144;45.5078753
391;-122.7604028;45.5039031
2009;-122.7629250;45.5368770
1267;-122.7856323;45.5325764
1498;-122.7454813;45.4897243
864;-122.7696517;45.5062836
1268;-122.7869180;45.5326130
2129;-122.7480284;45.5065799
630;-122.7393480;45.5007040
1115;-122.7963715;45.5229306
335;-122.7412040;45.5010790
542;-122.7456605;45.5067447
692;-122.7483014;45.5177879
1563;-122.7559431;45.5035902
508;-122.7483839;45.4998054
414;-122.7448944;45.5224864
549;-122.7518668;45.4990397
548;-122.7505806;45.4983364
546;-122.7467880;45.5019144
775;-122.7801954;45.5073168
772;-122.7808319;45.5062828
360;-122.7514280;45.5328890
550;-122.7605844;45.4979400
509;-122.7581818;45.4973156
551;-122.7623984;45.4982303
865;-122.7547142;45.5058108
868;-122.7491795;45.5065459
1948;-122.7608595;45.4961880
915;-122.7826506;45.5012736
916;-122.7856043;45.5012809
664;-122.7670111;45.5220613
961;-122.7741542;45.5013991
1416;-122.7753090;45.5014052
322;-122.7589362;45.5038631
323;-122.7589414;45.5033188
407;-122.7778690;45.4946988
983;-122.7660120;45.5354670
211;-122.8047780;45.5043537
212;-122.8042277;45.5036688
929;-122.7464618;45.4893037
206;-122.8062158;45.5087365
278;-122.7789465;45.5046166
205;-122.8058796;45.5095119
202;-122.8048700;45.5118125
279;-122.7800634;45.5046945
2;-122.7373140;45.4979641
856;-122.7618160;45.5313870
1106;-122.7483799;45.5170773
620;-122.7621380;45.5321020
1950;-122.7389409;45.5136886
896;-122.7705912;45.5088032
1725;-122.7680313;45.5350859
2014;-122.8082521;45.4911114
680;-122.7266430;45.5083920
1341;-122.7733940;45.5201422
1735;-122.8012102;45.5333769
1737;-122.8011972;45.5327840
1736;-122.8018838;45.5333750
679;-122.7291220;45.5069410
567;-122.8126174;45.5091288
385;-122.8040203;45.5196508
182;-122.7721558;45.5331652
1344;-122.7723918;45.5325907
13;-122.7362987;45.4954534
347;-122.7665847;45.5195571
1495;-122.7376590;45.4956960
1401;-122.7708207;45.4900030
1534;-122.7376640;45.4962060
1921;-122.7726319;45.4899501
151;-122.7943431;45.5135001
466;-122.7894493;45.4937636
1636;-122.7911936;45.4937583
822;-122.7398280;45.4925370
423;-122.7595874;45.5236687
1380;-122.8055775;45.4936661
1356;-122.8071588;45.4933377
8;-122.7845438;45.5125719
1750;-122.8112326;45.5044080
1749;-122.8086979;45.5035172
1688;-122.7978173;45.5068171
1120;-122.7495700;45.5308571
1378;-122.8034599;45.4936996
133;-122.8022087;45.4937264
2017;-122.7547407;45.4866543
44;-122.7267260;45.4980010
854;-122.7642775;45.5331847
1100;-122.7328390;45.4973650
387;-122.7259336;45.4939032
1870;-122.8132509;45.5004006
1099;-122.7328377;45.4979441
884;-122.7650352;45.5238591
880;-122.7871182;45.5240061
881;-122.7915608;45.5240331
447;-122.8082831;45.4908452
1711;-122.7757435;45.5273413
1712;-122.7728939;45.5277682
1871;-122.8178156;45.5015714
886;-122.7679180;45.5240631
283;-122.7661454;45.5239995
1850;-122.7905755;45.5347304
1102;-122.7338687;45.4963660
977;-122.7592528;45.5077823
1101;-122.7330941;45.4968722
383;-122.7942291;45.5142194
1241;-122.7454361;45.4976501
1516;-122.7283500;45.5114860
289;-122.7701763;45.5253281
290;-122.7712884;45.5253355
1861;-122.7977462;45.4937490
974;-122.7690600;45.5334949
1396;-122.8018702;45.4937115
1377;-122.8025132;45.4937056
1363;-122.7934262;45.4938039
1362;-122.7925908;45.4937677
